,id,book_id,work_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
183,184,39988,1015554,"Roald Dahl, Quentin Blake",1988.0,Matilda,eng,4.29,440743,463491,11053,4277,10823,64536,152003,231852
184,185,9361589,14245059,Erin Morgenstern,2011.0,The Night Circus,eng,4.03,429543,474826,54008,11349,28650,84254,159596,190977
185,186,37470,3248536,Philippa Gregory,2001.0,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,4.04,381080,399223,15846,5311,16716,78620,153807,144769
186,187,24770,2895388,Scott Westerfeld,2005.0,"Uglies (Uglies, #1)",eng,3.86,449073,464589,21234,15531,34808,106086,151540,156624
187,188,10664113,2936175,George R.R. Martin,2011.0,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,4.31,365954,424618,20072,2399,10150,53744,147136,211189
188,189,33,3462456,J.R.R. Tolkien,1955.0,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,4.47,389054,436346,9365,4807,9577,37552,106818,277592
189,190,12262741,17237712,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail,eng,3.96,379872,420903,34444,8344,22137,85489,165482,139451
190,191,472331,4358649,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,en-US,4.35,398018,409323,10851,6349,11732,44847,116877,229518
191,192,186074,2502879,Patrick Rothfuss,2007.0,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,4.55,400101,449372,28631,5605,8582,28480,95470,311235
192,193,3228917,3364437,Malcolm Gladwell,2008.0,Outliers: The Story of Success,en-US,4.11,353011,369126,19383,4494,12545,62510,148978,140599
193,194,153747,2409320,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby-Dick or, The Whale",eng,3.46,358050,397963,11223,35983,52601,103625,102432,103322
194,195,2728527,2754161,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626,423672,39853,7190,17250,68942,155107,175183
195,196,5759,68729,Chuck Palahniuk,1996.0,Fight Club,eng,4.2,365349,388654,11176,4578,12632,58110,139554,173780
196,197,301082,479517,Charlaine Harris,2001.0,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,420764,444824,16818,11330,25781,96290,148326,163097
197,198,11486,3300573,Alice Walker,1982.0,The Color Purple,eng,4.17,376766,400965,9485,6298,14477,62380,140835,176975
198,199,12691,14961,John Grogan,2005.0,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,367304,379348,13407,5485,14940,68532,131536,158855
199,200,16299,3038872,Agatha Christie,1939.0,And Then There Were None,eng,4.23,408983,456680,17264,6134,12476,66243,156306,215521
200,201,6411961,6600281,Dan Brown,2009.0,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,369428,404982,24199,11293,40545,120122,136545,96477
201,202,6339664,6525609,Becca Fitzpatrick,2009.0,"Hush, Hush (Hush, Hush, #1)",en-US,4.0,448166,461802,21871,19338,33543,82544,120204,206173
202,203,11505797,16441531,Jamie McGuire,2011.0,"Beautiful Disaster (Beautiful, #1)",eng,4.15,418309,442696,25298,17185,23298,61993,115123,225097
203,204,5326,3097440,Charles Dickens,1843.0,A Christmas Carol,eng,4.02,394540,441396,11568,6737,21415,93906,153823,165515
204,205,43763,873132,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566,393941,7951,7519,22377,84804,137659,141582
205,206,10507293,15413183,Kiera Cass,2012.0,"The Selection (The Selection, #1)",en-US,4.15,505340,539091,35681,13841,25349,83692,158716,257493
206,207,6853,1486401,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",en-US,4.03,391007,403315,13050,9176,19657,80319,133454,160709
207,208,6493208,6684634,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,4.04,377249,404440,28624,10782,18237,70339,151226,153856
208,209,23807,22533,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107,366112,3866,10268,12845,55427,123652,163920
209,210,345627,335933,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283,455151,19720,12535,22043,73357,129382,217834
210,211,40102,1180927,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,360338,12215,6804,20128,85934,139947,107525
211,212,6867,2307233,Ian McEwan,2001.0,Atonement,eng,3.88,347006,365658,14815,11473,25462,77135,134788,116800
212,213,485894,2373750,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,eng,3.78,364933,414533,10252,15430,33226,98774,146297,120806
213,214,561456,2936530,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668,486262,15418,1863,7934,65220,162371,248874
214,215,9969571,14863741,Ernest Cline,2011.0,Ready Player One,eng,4.31,349423,421819,52120,5150,12928,48285,134107,221349
215,216,3153910,3175590,Garth Stein,2006.0,The Art of Racing in the Rain,eng,4.19,327409,354319,32021,4808,13901,53780,118166,163664
216,217,21996,3486041,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385,350607,25846,6687,18709,69012,135360,120839
217,218,13572249,18973111,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",eng,4.19,222678,386136,16748,9867,18983,55554,104657,197075
218,219,11127,781271,"C.S. Lewis, Pauline Baynes",1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385,401676,8871,3772,12192,59975,133056,192681
219,220,3609760,3652511,Mark Cotta Vaz,2012.0,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411,291899,532,6862,11019,48008,67939,158071
220,221,60748,59104,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543,321298,13729,7819,16453,57341,98786,140899
221,222,7869,859111,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,10266,17695,65161,118463,124627
222,223,249747,1334778,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923,399165,8384,14473,30894,94950,129607,129241
223,224,6487308,6678670,Lauren Kate,2009.0,"Fallen (Fallen, #1)",en-US,3.74,395296,408108,17725,23594,41578,94145,107149,141642
224,225,4406,2574991,John Steinbeck,1952.0,East of Eden,eng,4.35,320919,336682,14454,4183,9409,39153,96741,187196
225,226,5886881,6873353,Gillian Flynn,2009.0,Dark Places,eng,3.92,333452,386607,28784,5169,17975,89242,165108,109113
226,227,5359,137715,John Grisham,1993.0,The Client,eng,3.97,320083,325663,1917,2530,12566,79176,129019,102372
227,228,228333,221139,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762,328073,5121,17006,43014,116021,95951,56081
228,229,24213,2375385,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,5294,17482,76985,127906,149523
229,230,2156,2534720,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,4.13,365425,402359,13117,6688,15653,71218,133222,175578
230,231,556602,2523229,Tatiana de Rosnay,2007.0,Sarah's Key,eng,4.14,312444,347631,26614,3865,12684,55760,134748,140574
231,232,43615,46575,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494,366377,13014,9958,24111,72736,112895,146677
232,233,9712,3285349,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,eng,3.89,283806,323461,15246,11450,23825,65668,110544,111974
233,234,439288,118521,Laurie Halse Anderson,1999.0,Speak,eng,4.0,360156,372404,18379,7770,21049,76503,125660,141422
234,235,17802724,23986788,Liane Moriarty,2013.0,The Husband's Secret,eng,3.92,232106,351805,27610,4175,15649,80869,155945,95167
235,236,1898,1816662,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258,301593,10439,8041,10286,46060,112601,124605
236,237,10592,1552134,Stephen King,1974.0,Carrie,eng,3.93,356814,377650,8264,4564,19479,96352,136054,121201
237,238,242006,828773,Augusten Burroughs,2002.0,Running with Scissors,en-US,3.7,293878,306388,11601,13569,27249,78405,105786,81379
238,239,8908,817,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,345149,22412,7680,19887,65570,121537,130475
239,240,17212231,23841765,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",eng,3.8,287533,345560,33700,7261,26077,89237,128374,94611
240,241,47281,2677305,Lois Lowry,1989.0,Number the Stars,eng,4.11,333638,342365,10304,3797,12794,63919,123296,138559
241,242,13145,3373984,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,318031,3600,4281,10929,61630,118236,122955
242,243,10614,3230869,Stephen King,1987.0,Misery,en-GB,4.11,334647,352203,6416,4302,12725,64835,128990,141351
243,244,66559,3801,Gillian Flynn,2006.0,Sharp Objects,en-US,3.92,207889,354838,28268,4988,17566,81036,147558,103690
244,245,2839,2237401,Katherine Paterson,1977.0,Bridge to Terabithia,eng,3.98,337644,353474,9270,8287,20081,74409,119504,131193
245,246,30183,30573,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",en-US,3.79,360044,371020,12870,21547,34170,81486,97982,135835
246,247,36072,6277,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700,333884,6148,9038,17041,61036,109359,137410
247,248,1622,894834,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,eng,3.94,334241,361510,5724,5598,20498,84388,130051,120975
248,249,4588,1940137,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402
249,250,11387515,16319487,R.J. Palacio,2012.0,Wonder,eng,4.43,228538,377791,43021,4504,7833,34567,105977,224910
250,251,233093,267087,Dr. Seuss,1957.0,The Cat in the Hat,eng,4.15,314016,317182,4299,6179,14497,57850,85944,152712
251,252,11235712,15545385,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663,454146,41109,12154,18256,66180,150914,206642
252,253,16160797,22002305,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712,340495,27258,9729,20151,79290,138955,92370
253,254,6068551,6244926,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625,370811,20521,17815,35108,86129,105099,126660
254,255,662,817219,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,eng,3.68,283295,296645,14666,30901,27442,53762,78744,105796
255,256,49436,251800,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516,288520,21681,14371,27844,77127,97820,71358
256,257,13023,2933712,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,Alice in Wonderland,eng,4.03,343252,343271,4876,7467,18101,70170,109730,137803
257,258,1232,3209783,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685,317554,24652,4789,11769,42214,101612,157170
258,259,7631105,6574198,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,346307,23058,5525,21370,79458,124458,115496
259,260,4865,2370171,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,4.13,282623,305437,7909,6734,13880,50529,94743,139551
260,261,480479,940760,Frances Mayes,1996.0,Under the Tuscan Sun,eng,3.72,279264,281836,3074,12008,22882,74910,93439,78597
261,262,19486412,27570886,Liane Moriarty,2014.0,Big Little Lies,eng,4.2,306186,371433,30120,3775,7865,49115,159494,151184
262,263,24337,2485462,Gail Carson Levine,1997.0,Ella Enchanted,eng,3.97,339117,345749,8534,6619,20066,80272,110568,128224
263,264,3876,589497,Ernest Hemingway,1926.0,The Sun Also Rises,en-US,3.83,284988,303117,9826,9602,23682,70004,105785,94044
264,265,14891,833257,Betty  Smith,1943.0,A Tree Grows in Brooklyn,eng,4.24,291909,309000,16088,3693,9667,43734,103879,148027
265,266,13148,881425,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",eng,3.93,274639,279116,2798,10518,14558,58296,95980,99764
266,267,21853621,41125521,Kristin Hannah,2015.0,The Nightingale,eng,4.54,253606,327015,37279,2829,4913,20612,82844,215817
267,268,6334,1499998,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,3.8,294123,323627,21927,9081,26036,78203,118163,92144
268,269,366522,2742631,Cecelia Ahern,2003.0,P.S. I Love You,en-US,4.01,262921,283413,7069,7027,16336,56951,90089,113010
269,270,12873,46663,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,en-US,4.2,177384,329596,14920,4565,10900,49263,112768,152100
270,271,18373,3337594,Daniel Keyes,1966.0,Flowers for Algernon,en-US,4.07,313044,336199,11328,4223,14882,65106,122462,129526
271,272,6952,1172473,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,en-US,3.94,263199,285469,6559,8887,15941,60147,100011,100483
272,273,1103,1453585,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,4.05,280475,290660,15807,3268,11286,56005,116178,103923
273,274,22034,266624,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,eng,4.36,256480,270386,5832,2930,5985,30009,83730,147732
274,275,49750,48658,John Green,2006.0,An Abundance of Katherines,eng,3.63,312754,347424,20657,14225,36867,98115,111740,86477
275,276,29579,1783981,Isaac Asimov,1951.0,Foundation (Foundation #1),eng,4.13,279688,297588,6240,7697,12471,47251,97583,132586
276,277,15783514,21500681,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,3.99,293844,336251,37655,7038,18089,64714,127761,118649
277,278,30118,142009,Shel Silverstein,1981.0,A Light in the Attic,eng,4.34,297861,304514,2431,3585,7593,38923,85051,169362
278,279,29056083,48765776,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603,397773,53365,15828,35842,96395,133156,116552
279,280,11614718,10342808,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",eng,3.99,256975,352398,24271,8868,21223,68789,117580,135938
280,281,32499,490324,John Grisham,1992.0,The Pelican Brief,eng,3.95,288376,296168,2006,2362,12423,73587,116438,91358
281,282,17061,2834844,Neil Gaiman,2002.0,Coraline,eng,4.03,316379,343630,13905,7078,15010,67188,126167,128187
282,283,12067,4110990,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,298304,326373,13914,4991,10988,44804,101159,164431
283,284,70401,1701188,Jack Kerouac,1955.0,On the Road,eng,3.64,246602,277884,12011,13769,31221,70104,88569,74221
284,285,16181775,22084678,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",eng,4.01,251703,305509,31155,4544,11558,57792,133951,97664
285,286,3063499,3094402,Nicholas Sparks,2008.0,The Lucky One,en-US,4.1,267166,281323,9476,3661,11792,54208,94613,117049
286,287,2122,3331807,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,eng,3.85,244545,254976,10198,18158,18720,44131,76424,97543
287,288,19691,1112006,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",eng,4.01,270318,278255,2117,9470,13707,49906,95296,109876
288,289,76620,1357456,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",eng,4.05,292426,308373,10399,9158,15767,52906,102093,128449
289,290,10335308,15237902,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674,312931,19397,6438,18856,81229,117248,89160
290,291,3591262,3633533,Abraham Verghese,2009.0,Cutting for Stone,eng,4.28,258319,281079,23146,4586,9249,32671,91293,143280
291,292,140225,3349054,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,306492,325264,4620,2658,12490,69089,112121,128906
292,293,295,3077988,Robert Louis Stevenson,1882.0,Treasure Island,eng,3.82,268012,310515,7917,5349,19127,86487,114968,84584
293,294,9520360,14406312,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,316800,12270,1773,4666,30788,93611,185962
294,295,10644930,15553789,Stephen King,2011.0,11/22/63,eng,4.29,258464,303057,30656,2927,7649,35500,109392,147589
295,296,4948,3144982,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,eng,4.29,296952,304528,5760,5801,11214,43549,73389,170575
296,297,135479,1621115,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,eng,4.18,238940,274153,8050,2701,8491,43680,102441,116840
297,298,2493,3234863,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,eng,3.87,276076,303730,7353,3570,16119,81773,118129,84139
298,299,7933292,11283577,"Todd Burpo, Lynn Vincent",2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,eng,4.01,228371,243018,14378,9291,15024,44510,68399,105794
299,300,39999,1148702,John Boyne,2006.0,The Boy in the Striped Pajamas,eng,4.1,285692,325401,19058,5297,13562,54987,121193,130362
300,301,4900,2877220,Joseph Conrad,1899.0,Heart of Darkness,eng,3.42,255576,308391,9791,25591,42946,84433,88608,66813
301,302,7812659,10829530,Nicholas Sparks,2010.0,Safe Haven,eng,4.19,255531,274974,12769,3010,9496,45461,91240,125767
302,303,52529,2001660,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",eng,3.62,241537,250945,9663,23328,26321,55785,61698,83813
303,304,227711,1191096,Wally Lamb,1998.0,I Know This Much Is True,eng,4.17,246917,257608,7775,4430,9972,39899,86909,116398
304,305,10583,150017,Stephen King,1983.0,Pet Sematary,eng,3.91,256383,293753,5430,4584,17315,73475,102744,95635
305,306,5203,1003370,Wally Lamb,1992.0,She's Come Undone,en-US,3.84,259576,268924,9090,10224,20064,59412,91423,87801
306,307,1215032,2502882,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,245686,282349,15503,1486,4018,17932,66415,192498
307,308,33724,2888997,Sophie Kinsella,2003.0,Can You Keep a Secret?,en-US,3.83,278747,293801,9510,8003,19319,76244,101810,88425
308,309,6752378,6948844,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",en-US,4.16,341826,373167,18870,4306,16000,64499,120426,167936
309,310,14748,2796838,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",en-US,3.7,248804,252305,5500,12137,20336,66587,84488,68757
310,311,3412,816449,Colleen McCullough,1977.0,The Thorn Birds,eng,4.22,255651,266826,4556,2889,9117,42299,85531,126990
311,312,2213661,2219449,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,en-US,4.12,302303,325451,23840,5515,12566,53668,120830,132872
312,313,13158800,18337340,M.L. Stedman,2012.0,The Light Between Oceans,eng,4.0,243526,288434,29932,3432,11985,56557,124430,92030
313,314,28194,2628323,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",en-US,3.86,285011,301414,10384,8524,22966,71494,98625,99805
314,315,4894,3332594,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,eng,3.74,237272,253134,7877,12161,23384,61934,77196,78459
315,316,9791,613469,Bill Bryson,1997.0,A Walk in the Woods,eng,4.05,250192,264449,14422,3553,10293,50487,104690,95426
316,317,13214,1413589,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,en-US,4.19,270859,284448,6666,4969,9937,42472,95531,131539
